ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,price_in_billion
4834499,Imported,Used car,SUV,19000,Black,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2021,0.585
4834502,Imported,Used car,Van/Minivan,80000,Silver,Grey,4,6,Diesel,2.5,Manual,RFD,11.4,Hyundai,Starex,2004,0.118
4834510,Imported,Used car,Sedan,10800,Green,Cream,4,5,Petrol,3,Automatic,AWD,10.7,Mercedes-Benz,S450,2020,5.999
4834521,Imported,Used car,Van/Minivan,80000,Black,Silver,4,6,Diesel,2.5,Manual,RFD,15.8,Hyundai,Starex,2005,0.12
4834524,Domestic assembly,Used car,SUV,90000,White,Black,5,5,Petrol,2.5,Automatic,AWD,9,Mazda,CX-5,2016,0.62
4834531,Domestic assembly,Used car,Van/Minivan,50000,Black,Grey,5,7,Petrol,2,Automatic,FWD,0,Ford,Tourneo,2019,0.71
4834536,Imported,Used car,SUV,31197,White,Colorful,5,7,Petrol,1.5,Automatic,RFD,9,Toyota,Rush,2021,0.575
4834537,Domestic assembly,Used car,Sedan,48000,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.3,Honda,City,2017,0.458
4834544,Imported,Used car,SUV,9900,Black,Brown,5,5,Petrol,3,Automatic,AWD,11.4,Porsche,Cayenne,2021,5.779
4834549,Domestic assembly,Used car,SUV,50000,Grey,Black,5,5,Petrol,2.4,Automatic,FWD,8.8,Honda,CR-V,2016,0.615
4834554,Domestic assembly,Used car,SUV,90000,Black,Sand,5,8,Diesel,2.5,Manual,RFD,10.5,Ford,Everest,2008,0.221
4834564,Domestic assembly,Used car,Sedan,10000,Brown,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2022,0.52
4834572,Imported,Used car,SUV,15466,Silver,Red,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2020,0.795
4834579,Imported,Used car,SUV,28000,Brown,Cream,5,5,Hybrid,3,Automatic,AWD,12.6,Porsche,Cayenne,2017,3.5
4834580,Domestic assembly,Used car,SUV,0,Black,Black,5,5,Petrol,3,Automatic,AWD,8,Mercedes-Benz,GLK300,2009,0.388
4834587,Domestic assembly,Used car,Sedan,136000,Green,Colorful,4,5,Petrol,1.6,Manual,FWD,10.3,Ford,Laser,2001,0.119
4834592,Imported,Used car,SUV,0,Red,Black,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2020,0.79
4834606,Imported,Used car,Van/Minivan,80000,Silver,Grey,4,6,Diesel,2.5,Manual,RFD,11.4,Hyundai,Starex,2004,0.102
4834616,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,2,Automatic,FWD,10.9,Kia,K3,2022,0.658
4834617,Imported,New car,SUV,0,Silver,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.688
4834621,Domestic assembly,Used car,Sedan,99,Red,Black,4,5,Petrol,2,Automatic,RFD,8.7,Mercedes-Benz,E200,2022,2.15
4834627,Imported,Used car,Hatchback,0,Yellow,Black,5,5,Petrol,1,Automatic,FWD,7.1,Kia,Morning,2008,0.185
4834631,Imported,New car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.598
4834637,Imported,New car,SUV,0,Orange,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.688
4834642,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.8,Automatic,RFD,8.2,Mercedes-Benz,C250,2012,0.386
4834646,Imported,Used car,Pickup,0,Green,Black,4,5,Diesel,2.2,Automatic,RFD,11.5,Mazda,BT50,2016,0.435
4834647,Domestic assembly,Used car,Sedan,48000,Sand,Cream,4,5,Petrol,1.6,Automatic,FWD,7.6,Hyundai,Elantra,2017,0.455
4834658,Imported,Used car,Pickup,150000,Orange,Cream,4,5,Diesel,2.5,Automatic,4WD,10.9,Nissan,Navara,2015,0.435
4834667,Domestic assembly,Used car,Crossover,0,White,Cream,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia,Seltos,2021,0.66
4834669,Imported,Used car,Crossover,0,White,Black,5,5,Petrol,2,Automatic,FWD,10.4,Kia,Sportage,2010,0.425
4834675,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.1,Honda,City,2023,0.534
4834679,Domestic assembly,Used car,SUV,0,Green,Black,5,8,Petrol,2,Manual,RFD,9,Mitsubishi,Jolie,2001,0.06
4834686,Domestic assembly,Used car,Sedan,50000,Black,Black,4,5,Petrol,1.8,Automatic,RFD,7.5,Mercedes-Benz,C200,2012,0.425
4834688,Domestic assembly,Used car,Van/Minivan,0,White,Cream,5,8,Diesel,2.2,Automatic,FWD,8.4,Kia,Carnival,2021,1.33
4834691,Imported,Used car,Sedan,70000,Red,Cream,4,5,Petrol,2,Automatic,RFD,5,BMW,3_Series,2016,0.725
4834696,Domestic assembly,Used car,Sedan,30000,Red,Colorful,4,5,Petrol,2,Automatic,FWD,9.4,Kia,Cerato,2021,0.595
4834697,Imported,Used car,Sedan,126447,Black,Cream,4,5,Petrol,1.6,Automatic,FWD,7.9,Toyota,Corolla,2009,0.305
4834700,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,0.48
4834724,Domestic assembly,New car,Van/Minivan,0,White,Grey,4,16,Diesel,2.2,Manual,RFD,16.9,Ford,Transit,2023,0.845
4834725,Domestic assembly,New car,Van/Minivan,0,Black,Different color,4,16,Diesel,2.2,Manual,RFD,16.9,Ford,Transit,2023,0.845
4834726,Domestic assembly,New car,Van/Minivan,0,Brown,Different color,4,16,Diesel,2.2,Manual,RFD,16.9,Ford,Transit,2023,0.845
4834733,Imported,New car,SUV,0,Red,Black,5,7,Petrol,2.3,Automatic,AWD,12.4,Ford,Explorer,2023,2.366
4834734,Imported,New car,SUV,0,White,Black,5,7,Petrol,2.3,Automatic,AWD,12.4,Ford,Explorer,2023,2.366
4834736,Imported,New car,SUV,0,Silver,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.166
4834737,Imported,New car,SUV,0,Green,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.166
4834739,Domestic assembly,Used car,Sedan,7,Pink,Black,4,5,Petrol,1.5,Automatic,FWD,7.6,Mazda,3,2015,0.439
4834745,Domestic assembly,New car,Pickup,0,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford,Ranger,2023,0.716
4834748,Domestic assembly,New car,Pickup,0,White,Black,4,5,Diesel,2.2,Manual,4WD,11.7,Ford,Ranger,2023,0.659
4834749,Imported,New car,SUV,0,Black,Black,5,7,Diesel,2,Automatic,4WD,10.8,Ford,Everest,2023,1.452
4834750,Imported,New car,SUV,0,Brown,Black,5,7,Diesel,2,Automatic,4WD,10.8,Ford,Everest,2023,1.452
4834751,Imported,New car,SUV,0,White,Black,5,7,Diesel,2,Automatic,4WD,10.8,Ford,Everest,2023,1.452
4834752,Imported,New car,SUV,0,White,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.245
4834754,Imported,New car,SUV,0,Grey,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.245
4834755,Imported,New car,SUV,0,Black,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.245
4834756,Imported,New car,SUV,0,Silver,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.245
4834757,Imported,New car,SUV,0,White,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.166
4834758,Domestic assembly,Used car,Sedan,0,Green,Cream,4,5,Petrol,1.6,Manual,FWD,8,Toyota,Corolla,2000,0.14
4834759,Domestic assembly,New car,SUV,0,Brown,Green,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.899
4834760,Domestic assembly,New car,SUV,0,Brown,Green,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.899
4834762,Domestic assembly,New car,Pickup,0,Black,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford,Ranger,2023,0.688
4834763,Domestic assembly,New car,Pickup,0,Black,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford,Ranger,2023,0.688
4834764,Domestic assembly,New car,Pickup,0,Black,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford,Ranger,2023,0.83
4834765,Domestic assembly,New car,Pickup,0,White,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.965
4834766,Domestic assembly,New car,Pickup,0,Red,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.972
4834767,Domestic assembly,New car,Pickup,0,Black,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.965
4834771,Domestic assembly,New car,Sedan,0,Black,Cream,4,5,Petrol,1.4,Manual,FWD,8.8,Hyundai,Accent,2022,0.45
4834773,Imported,Used car,Pickup,78000,Green,Black,4,5,Diesel,2.2,Automatic,RFD,10.3,Ford,Ranger,2016,0.499
4834774,Domestic assembly,New car,SUV,0,White,Green,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.935
4834777,Domestic assembly,New car,SUV,0,White,Cream,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.822
4834779,Domestic assembly,New car,SUV,0,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.822
4834780,Domestic assembly,New car,SUV,0,Black,Cream,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.822
4834781,Domestic assembly,New car,SUV,0,Black,Cream,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.822
4834783,Domestic assembly,New car,SUV,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.899
4834784,Domestic assembly,New car,Pickup,0,Black,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford,Ranger,2023,0.83
4834791,Imported,New car,SUV,0,White,Brown,5,5,Petrol,3,Automatic,AWD,16.1,BMW,X6,2022,5.399
4834801,Imported,New car,SUV,0,White,Silver,5,5,Petrol,2,Automatic,AWD,11.3,BMW,X4,2022,3.499
4834809,Domestic assembly,New car,SUV,0,Black,Brown,5,5,Petrol,2,Automatic,RFD,9.5,BMW,X3,2023,1.799
4834813,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,13.2,Toyota,Innova,2009,0.245
4834817,Domestic assembly,New car,SUV,0,Green,Brown,5,7,Petrol,3,Automatic,AWD,11.1,BMW,X5,2023,4.169
4834820,Domestic assembly,Used car,Hatchback,82450,Grey,Black,5,5,Petrol,2,Automatic,FWD,8.4,Ford,Focus,2013,0.375
4834827,Domestic assembly,New car,SUV,0,White,Brown,5,5,Petrol,2,Automatic,AWD,9.5,BMW,X3,2023,2.439
4834828,Domestic assembly,Used car,SUV,10770,Brown,Grey,5,7,Diesel,2.2,Automatic,FWD,11.5,Hyundai,Santa_Fe,2015,0.655
4834829,Imported,Used car,Sedan,22999,Red,Cream,4,5,Petrol,2,Automatic,FWD,6.8,Toyota,Camry,2022,1.17
4834831,Imported,New car,SUV,0,Black,Black,5,7,Diesel,2.4,Automatic,RFD,10.9,Mitsubishi,Pajero_Sport,2022,1.022
4834835,Domestic assembly,New car,Sedan,0,Colorful,Black,4,5,Petrol,1.5,Automatic,FWD,7.1,Honda,City,2023,0.534
4834843,Imported,Used car,SUV,3000,Black,Red,5,5,Petrol,3,Automatic,AWD,5.6,LandRover,Range_Rover,2018,6.79
4834848,Domestic assembly,Used car,Sedan,80000,Green,Black,4,5,Petrol,1.5,Automatic,FWD,6.5,Mazda,2,2016,0.365
4834849,Imported,New car,Sedan,0,Grey,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2022,0.465
4834857,Imported,New car,Pickup,0,Black,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi,Triton,2022,0.65
4834871,Domestic assembly,Used car,Sedan,1000,White,Black,4,5,Petrol,3,Automatic,RFD,3.7,Mercedes-Benz,S450L,2020,3.6
4834872,Domestic assembly,Used car,Sedan,6000,Red,Cream,4,5,Petrol,1.4,Automatic,FWD,6.8,Hyundai,Accent,2021,0.479
4834887,Domestic assembly,Used car,Sedan,65000,Grey,Cream,4,5,Petrol,1.5,Automatic,FWD,9.2,Ford,Focus,2017,0.46
4834890,Domestic assembly,Used car,SUV,55000,Green,Grey,5,5,Petrol,1.5,Automatic,FWD,8.7,Ford,EcoSport Titanium,2016,0.396
4834892,Imported,Used car,Hatchback,38000,Red,Grey,5,5,Petrol,1.2,Automatic,FWD,7.7,Honda,Brio,2021,0.4
4834897,Domestic assembly,Used car,Sedan,33000,White,Colorful,4,5,Petrol,2,Automatic,FWD,8.5,Kia,Cerato,2019,0.559
4834902,Imported,Used car,Van/Minivan,0,Red,Black,5,7,Petrol,3,Automatic,FWD,11.9,Nissan,Quest,1994,0.138
4834906,Imported,Used car,Hatchback,26000,White,Grey,4,5,Petrol,1.2,Automatic,FWD,6.4,Mitsubishi,Mirage,2019,0.33
4834912,Domestic assembly,Used car,Sedan,0,White,Colorful,4,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai,i10,2019,0.325
4834913,Domestic assembly,Used car,SUV,33000,Green,Brown,5,7,Diesel,2.2,Automatic,AWD,9.9,Hyundai,Santa_Fe,2020,0.99
4834916,Domestic assembly,Used car,Sedan,40000,White,Cream,4,5,Petrol,2,Automatic,FWD,7.6,Hyundai,Elantra,2017,0.48
4834920,Domestic assembly,Used car,SUV,4000,Grey,Grey,5,7,Petrol,2.4,Automatic,FWD,11.1,Kia,Sorento,2016,0.56
4834921,Imported,Used car,Sedan,0,Grey,Cream,4,5,Petrol,2,Manual,FWD,0,Daewoo,Espero,1995,0.039
4834927,Domestic assembly,Used car,Crossover,27000,White,Cream,5,5,Petrol,1.4,Automatic,FWD,8.3,Kia,Seltos,2020,0.7
4834930,Imported,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.2,Automatic,FWD,6.5,Suzuki,Swift,2019,0.48
4834935,Domestic assembly,Used car,SUV,30000,Black,Black,5,7,Petrol,1.5,Automatic,FWD,8.5,Honda,CR-V,2020,0.968
4834939,Imported,Used car,Sedan,110000,Black,Black,4,5,Petrol,2,Automatic,FWD,12.5,Nissan,Teana,2012,0.29
4834941,Domestic assembly,Used car,Crossover,11000,White,Black,5,5,Petrol,1.2,Automatic,FWD,9.5,Peugeot,2008,2021,0.705
4834947,Imported,Used car,Sedan,0,Black,Cream,4,5,Petrol,5,Automatic,AWD,9.6,Jaguar,XJ,2011,1.364
4834953,Imported,Used car,SUV,90104,White,Cream,4,5,Petrol,2,Automatic,AWD,12.8,Porsche,Macan,2016,2.299
4834965,Domestic assembly,Used car,Hatchback,7000,Red,Black,5,5,Petrol,1.4,Automatic,FWD,6,VinFast,Fadil,2021,0.355
4834972,Domestic assembly,Used car,SUV,0,White,Different color,5,7,Petrol,2,Automatic,FWD,8.8,Mitsubishi,Outlander,2018,0.75
4834974,Imported,Used car,Pickup,20000,White,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2020,0.735
4834977,Imported,Used car,Sedan,65000,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.1,Kia,Rio,2016,0.365
4834978,Imported,Used car,Hatchback,24000,Green,Black,5,5,Petrol,1,Manual,FWD,7.1,Kia,Morning,2009,0.135
4834980,Domestic assembly,Used car,Sedan,35000,Black,Cream,4,5,Petrol,3,Automatic,RFD,10.2,Mercedes-Benz,S450L,2019,2.75
4834991,Imported,Used car,SUV,0,Black,Black,5,7,Diesel,2.7,Automatic,AWD,6,Ssangyong,Rexton,2005,0.27
4834992,Domestic assembly,New car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,0,Toyota,Veloz,2023,0.64
4834993,Imported,Used car,Coupe,58000,Yellow,Cream,3,4,Petrol,1.5,Automatic,FWD,7.7,Mini,Cooper,2014,0.739
4834996,Domestic assembly,Used car,SUV,167011,Grey,Grey,5,8,Diesel,2.5,Automatic,RFD,12.3,Ford,Everest,2009,0.29
4834999,Domestic assembly,New car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,0,Toyota,Veloz,2023,0.61
4835000,Imported,Used car,SUV,60000,Silver,Different color,4,7,Petrol,1.5,Manual,FWD,10,Mitsubishi,Xpander,2019,0.48
4835001,Domestic assembly,Used car,SUV,0,Black,Colorful,5,8,Petrol,2,Manual,RFD,9,Mitsubishi,Jolie,2005,0.135
4835006,Imported,Used car,Crossover,20000,White,Red,5,5,Petrol,2,Automatic,AWD,9.2,MG,HS,2020,0.65
4835008,Domestic assembly,New car,SUV,0,White,Colorful,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2022,1.185
4835014,Domestic assembly,Used car,Truck,0,Green,Grey,2,3,Diesel,0,Manual,RFD,9,Thaco,Ollin,2022,0.34
4835016,Domestic assembly,Used car,Sedan,31500,White,Black,4,5,Petrol,2,Automatic,RFD,15,Mercedes-Benz,E250,2019,1.42
4835021,Domestic assembly,Used car,SUV,33000,Green,Brown,5,7,Diesel,2.2,Automatic,AWD,9.9,Hyundai,Santa_Fe,2020,0.95
4835022,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,8,Honda,City,2018,0.45
4835028,Domestic assembly,Used car,Sedan,0,White,Colorful,4,5,Petrol,1.5,Manual,FWD,9.3,Toyota,Vios,2017,0.38
4835034,Domestic assembly,Used car,SUV,28000,Black,Brown,5,7,Petrol,2.5,Automatic,AWD,10.2,Hyundai,Santa_Fe,2021,1.098
4835035,Domestic assembly,Used car,SUV,0,Silver,Silver,5,8,Diesel,2.5,Automatic,RFD,11.6,Ford,Everest,2014,0.54
4835038,Domestic assembly,Used car,Van/Minivan,0,White,Black,5,2,Petrol,0.8,Manual,FWD,6.9,Chevrolet,Spark Lite Van,2014,0.115
4835039,Imported,Used car,Sedan,100000,Grey,Orange,4,5,Petrol,1.6,Manual,FWD,16.4,Daewoo,Lacetti,2009,0.188
4835041,Domestic assembly,Used car,SUV,70000,Silver,Grey,5,5,Petrol,2.3,Automatic,FWD,10.8,Ford,Escape,2012,0.36
4835045,Domestic assembly,Used car,Sedan,12000,Black,Cream,4,5,Petrol,2.4,Automatic,FWD,8.7,Toyota,Camry,2008,0.32
4835046,Imported,Used car,SUV,79284,Black,Grey,5,7,Petrol,1.5,Manual,FWD,10,Mitsubishi,Xpander,2019,0.46
4835053,Imported,Used car,SUV,13000,White,Black,5,7,Petrol,1.5,Automatic,FWD,0,Toyota,Veloz,2022,0.688
4835060,Domestic assembly,Used car,Sedan,15000,Green,Different color,4,5,Petrol,1.6,Automatic,FWD,10.9,Kia,K3,2022,0.65
4835066,Imported,Used car,Hatchback,140000,Orange,Black,5,5,Petrol,1.3,Automatic,FWD,6.9,Toyota,Yaris,2007,0.26
4835071,Imported,Used car,Sedan,31000,White,Cream,4,5,Petrol,3,Automatic,AWD,4.1,Mercedes-Benz,Maybach,2018,4.95
4835086,Domestic assembly,Used car,Sedan,13000,White,Black,4,5,Petrol,2,Automatic,FWD,7.5,Kia,K5,2022,0.845
4835107,Domestic assembly,Used car,Crossover,0,Copper,Brown,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,0.495
4835119,Domestic assembly,Used car,Crossover,20000,Red,Colorful,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia,Seltos,2021,0.715
4835123,Imported,Used car,SUV,36000,White,White,4,7,Petrol,2.3,Automatic,AWD,11.7,Ford,Explorer,2020,1.68
4835130,Domestic assembly,Used car,Sedan,38000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda,3,2018,0.556
4835139,Domestic assembly,Used car,Sedan,50000,White,Black,4,5,Petrol,1.5,Automatic,FWD,8,Honda,City,2018,0.455
4835140,Domestic assembly,Used car,Van/Minivan,30000,White,Different color,5,7,Petrol,2,Automatic,FWD,0,Ford,Tourneo,2019,0.85
4835149,Domestic assembly,Used car,Sedan,200000,Pink,Cream,4,5,Petrol,3,Automatic,FWD,9.4,Toyota,Camry,2005,0.24
4835152,Domestic assembly,Used car,Crossover,32000,Black,Cream,5,5,Petrol,2,Automatic,FWD,10.2,Hyundai,Tucson,2020,0.82
4835154,Domestic assembly,Used car,Sedan,34000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7,Honda,City,2020,0.5
4835158,Domestic assembly,Used car,Sedan,24000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.6,Mazda,3,2015,0.468
4835162,Imported,Used car,SUV,180000,Black,Cream,4,5,Petrol,3.5,Automatic,FWD,12.4,Lexus,RX350,2008,0.75
4835187,Domestic assembly,Used car,SUV,3,Green,Green,5,7,Diesel,2.2,Automatic,FWD,10.2,Hyundai,Santa_Fe,2021,1.06
4835214,Imported,New car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,RFD,5,BMW,3_Series,2021,1.63
4835221,Imported,Used car,Sedan,130000,Red,Black,4,5,Petrol,1.6,Automatic,FWD,7.9,Mazda,3,2012,0.318
4835224,Domestic assembly,Used car,Crossover,35000,White,Cream,5,5,Petrol,2,Automatic,FWD,10.2,Hyundai,Tucson,2020,0.795
4835225,Domestic assembly,Used car,Van/Minivan,70000,White,Brown,5,7,Petrol,3.3,Automatic,FWD,12.3,Kia,Sedona,2016,0.63
4835229,Domestic assembly,Used car,SUV,250000,Pink,Cream,5,8,Diesel,2.5,Manual,RFD,12.3,Ford,Everest,2009,0.365
4835233,Imported,Used car,Hatchback,100000000,Silver,Black,5,5,Petrol,1.1,Manual,FWD,9.7,Hyundai,Getz,2009,0.14
4835256,Domestic assembly,Used car,Sedan,110000,Silver,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2014,0.358
4835265,Domestic assembly,Used car,Crossover,5900,White,White,5,5,Petrol,1.4,Automatic,FWD,8.8,Kia,Seltos,2022,0.745
4835276,Imported,Used car,SUV,48000,White,Grey,5,7,Diesel,2,Automatic,4WD,10.8,Ford,Everest,2021,1.099
4835277,Domestic assembly,Used car,Sedan,15000,White,White,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.655
4835280,Imported,Used car,Pickup,80000,Green,Black,4,5,Diesel,2.2,Automatic,RFD,10.8,Ford,Ranger,2017,0.539
4835286,Domestic assembly,Used car,Crossover,36569,Black,Black,5,5,Petrol,1.6,Automatic,FWD,8.3,Hyundai,Kona,2019,0.575
4835303,Domestic assembly,Used car,Sedan,82000,Black,Cream,4,5,Petrol,2,Automatic,RFD,8.7,Mercedes-Benz,E200,2016,0.98
4835307,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2022,0.494
4835318,Imported,Used car,Convertible/Cabriolet,22000,Green,Black,2,2,Petrol,0,Automatic,RFD,17,McLaren,650s,2016,5.96
4835325,Domestic assembly,Used car,Crossover,111000,Silver,Grey,4,8,Petrol,2,Manual,RFD,12.5,Toyota,Innova,2014,0.385
4835335,Domestic assembly,Used car,SUV,54000,Red,Black,5,5,Petrol,1.5,Automatic,FWD,8.7,Ford,EcoSport Titanium,2018,0.468
4835338,Domestic assembly,Used car,SUV,68000,White,Grey,4,5,Petrol,1.5,Automatic,FWD,7.9,Ford,EcoSport Titanium,2017,0.435
4835356,Domestic assembly,Used car,SUV,20000,Sand,Black,5,7,Diesel,2.2,Automatic,FWD,10.3,Hyundai,Santa_Fe,2019,0.845
4835362,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,6.1,Mazda,2,2018,0.445
4835391,Domestic assembly,Used car,Hatchback,74000,White,Colorful,5,5,Petrol,1,Automatic,FWD,6.8,Chevrolet,Spark,2013,0.205
4835417,Domestic assembly,Used car,Truck,50000,Green,Different color,2,2,Petrol,1.1,Manual,RFD,7,Dongben,DB1021,2017,0.09
4835423,Imported,Used car,SUV,999999,Grey,Grey,5,7,Diesel,0,Manual,4WD,8,UAZ,Hunter,1995,0.12
4835424,Domestic assembly,Used car,SUV,22000,Black,Black,5,5,Petrol,2.5,Automatic,FWD,9.4,Mazda,CX-5,2018,0.8
4835436,Imported,Used car,Pickup,200000,Silver,Colorful,4,5,Diesel,2.5,Manual,4WD,12.1,Ford,Ranger,2010,0.245
4835437,Imported,Used car,Sedan,60000,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.1,Kia,Rio,2016,0.369
4835441,Domestic assembly,Used car,Truck,1,Green,Green,2,3,Diesel,3.9,Manual,RFD,18.6,Hyundai,HD,2017,0.535
4835450,Imported,Used car,Hatchback,8000,Silver,Colorful,5,5,Petrol,1.4,Automatic,FWD,7.1,Suzuki,Swift,2013,0.315
4835463,Domestic assembly,Used car,Sedan,180000,White,Yellow,4,5,Petrol,1.3,Manual,FWD,8.8,Toyota,Vios,2015,0.27
4835471,Imported,Used car,Sedan,10000,Black,Grey,4,5,Petrol,2,Automatic,FWD,8,Kia,Optima,2011,0.329
4835486,Imported,Used car,Sedan,150000,Black,Cream,4,5,Petrol,4.7,Automatic,AWD,9,Mercedes-Benz,S550,2012,0.9
4835487,Domestic assembly,Used car,SUV,4000,Red,Brown,5,7,Petrol,2,Automatic,RFD,9.1,VinFast,Lux_SA_2.0,2022,0.94
4835494,Domestic assembly,Used car,Sedan,33000,Black,Colorful,4,5,Petrol,1.4,Manual,FWD,7.6,Hyundai,Accent,2019,0.41
4835496,Domestic assembly,Used car,SUV,100000,Black,Black,5,7,Petrol,2.4,Automatic,FWD,11.5,Kia,Sorento,2014,0.505
4835517,Imported,Used car,SUV,69000,Silver,Black,5,5,Petrol,3.5,Automatic,FWD,11.9,Lexus,RX350,2009,0.888
4835525,Imported,Used car,Hatchback,10000,White,Grey,5,5,Petrol,1.3,Automatic,FWD,6.7,Toyota,Yaris,2010,0.306
4835559,Imported,Used car,Hatchback,75000,Red,Black,5,5,Petrol,1.4,Automatic,FWD,7.9,Kia,Rio,2014,0.355
4835569,Domestic assembly,Used car,Sedan,6800,Black,Cream,4,5,Petrol,1.8,Automatic,FWD,7.3,Toyota,Corolla_altis,2013,0.385
4835570,Domestic assembly,Used car,Crossover,48000,Red,Cream,5,5,Petrol,1.6,Automatic,FWD,10.2,Hyundai,Tucson,2020,0.795
4835593,Domestic assembly,Used car,Crossover,60000,Brown,Cream,5,5,Petrol,1.6,Automatic,FWD,8.1,Peugeot,3008,2018,0.699
4835594,Imported,Used car,Pickup,17000,Red,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi,Triton,2021,0.659
4835601,Domestic assembly,Used car,SUV,109820,Black,Black,5,5,Diesel,2.2,Automatic,FWD,11.5,Hyundai,Santa_Fe,2015,0.65
4835604,Domestic assembly,Used car,Sedan,20000,Sand,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2020,0.49
4835605,Imported,Used car,Pickup,95000,Red,Black,4,5,Diesel,2.2,Automatic,RFD,10.8,Ford,Ranger,2017,0.54
4835627,Domestic assembly,Used car,Sedan,68000,Black,Cream,4,5,Petrol,1.8,Automatic,FWD,7.3,Toyota,Corolla_altis,2013,0.448
4835628,Imported,Used car,Sedan,64000,Red,Brown,4,5,Petrol,2,Automatic,RFD,10,BMW,5_Series,2016,1.289
